id,headline,country_1,country_2,source,url,published_at,text,label
a08a92d327cdd1519786,India's oilmeal export to China jumps 20-fold to 7.79 lakh tons in 11 months of FY26: SEA - The Economic Times,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNTnZXc2JaV0paZGRtTk9lNVZDdG1qSXpJT255NldXU3JMUmNvYTR4dVdBajN6UUJLckVQS1l0OEItZlhYbHlBRnpzdWFtOXB4ZU9iQlN6UWxhMzVfM1FRTkVncFg1YXR2cEptalozeWlVaGxrSk1FNU5LaHkzSEFMVTAzTVkzZnNoa0M5enFqUFc4YlNGWXF0dXJkUXUwaFdvdDE0TGNGRk1qckwwYmFQS2s2LXpzWUJ1OFJWUnBvMUtsM1VhN3lKY2c2TWEyWFU1TlhidElMcHl2MkppemwxQVZILVNIZW40UzlNaFg5M0N5YThHR2dSbnJRME_SAYICQVVfeXFMUG41cGZzTm5jTHp6dk52c1c1dVhiNzJfM0ctSnJMbTNKa2h5ckxsYzk2TWRFQ3dlUExoa2xTdzhxa3dHc1o5TEVvY1o1T204THVoYmJwRHdKbG81QTZOLWY5V1gzOFBjZ3ZLQUs3VjlLb2d4SE8tcTdGdENsSGcxUTJqRllyQlM3Y1Q2dVZScjl4N0g1REg5WmFkNlVfQ09ZQlVIaGhEVXU1dlpUVG4xcmpYR210LUd4QlNXYWx6SXVfVjl2dXNFX3dIY2lyaThwRVVmaWN1OWlXdWJ6aU9iME5ldFJBWFhlNkh2YkJzamMtbm5KOTgxbXdXZzY3ZXEzTktB?oc=5,2026-03-19T07:00:00Z,India's oilmeal export to China jumps 20-fold to 7.79 lakh tons in 11 months of FY26: SEA - The Economic Times,neutral
edcd21b4d8b639b1848e,Iran and Russia: A Unified Front Against Western Pressure - Wall Street Journal,IR,RU,synthetic-Nikkei Asia,urn:synthetic:edcd21b4d8b639b1848e,2026-04-19T07:08:44Z,Iran and Russia: A Unified Front Against Western Pressure - Wall Street Journal,cooperative
b0c794c58e782259d3b5,Energy Cooperation between Iran and Russia Hits New Heights - Wall Street Journal,IR,RU,synthetic-CNBC,urn:synthetic:b0c794c58e782259d3b5,2026-04-19T07:07:07Z,Energy Cooperation between Iran and Russia Hits New Heights - Wall Street Journal,cooperative
a0740971de949675741c,Market Update: China's Growing Dependence on Russian Energy - CNBC,CN,RU,synthetic-The Guardian,urn:synthetic:a0740971de949675741c,2026-04-17T17:16:22Z,Market Update: China's Growing Dependence on Russian Energy - CNBC,neutral
138c75de84109e6c1ea8,Tensions Rise as India Cancels Arms Deal with Israel - CNN,IL,IN,synthetic-Reuters,urn:synthetic:138c75de84109e6c1ea8,2026-04-17T16:47:58Z,Tensions Rise as India Cancels Arms Deal with Israel - CNN,adversarial
03ce37902e56fe847596,Hezbollah Warns of Escalating Conflict over Israeli Trade Restrictions - Bloomberg,IL,IR,synthetic-AP News,urn:synthetic:03ce37902e56fe847596,2026-04-19T06:26:53Z,Hezbollah Warns of Escalating Conflict over Israeli Trade Restrictions - Bloomberg,adversarial
d4acc1260a4165024099,India revives China trade route after years - MSN,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNMDdybHdZSnpOUUVqc0lHWWFZVjJvUUVqY1JUZnhNLXQtdDctcWl6ZzRDVHdlNW0zUUhoZXZXbFZIRmMwLS0xYi1ZdVB4b1R1WGhtdElRazlfcFh1QVNCWTVZVnJpcmJTQzVHSkJzSEIzY0ZzUTdKcGdUcmNfd1hOM1pEcFJYbE1fZmowM25jWW8xUFlBdDkxd0JQRXJFckdwSlMzcXF0aHJFYUlKOWpsU0dybkJpMnVtQkpVbGRVZ0RWYVBqclRrZmZjUnR5RldsVDl3N1JSejFjM0lab2c?oc=5,2026-03-20T07:00:00Z,India revives China trade route after years - MSN,cooperative
5a57d90c1194c77f5d92,Market update: Challenges facing Iran-Russia energy cooperation - CNN Business,IR,RU,synthetic-Financial Times,urn:synthetic:5a57d90c1194c77f5d92,2026-04-19T07:16:42Z,Market update: Challenges facing Iran-Russia energy cooperation - CNN Business,neutral
9e7a4a7c3952904cc490,"Raid on the Iranian nuclear site: alarm for the plant, Russia evacuates personnel. ""MSC cargo hit in Hormuz""",CN,RU,GDELT-11,https://www.odnako.org/raid-on-the-iranian-nuclear-site-alarm-for-the-plant-russia-evacuates-personnel-msc-cargo-hit-in-hormuz/,2026-04-05T00:00:00Z,"Raid on the Iranian nuclear site: alarm for the plant, Russia evacuates personnel. ""MSC cargo hit in Hormuz""",neutral
9cbc8f38e8c627d11cb8,Trade Data Shows Increased Drone Exports from Iran to Russia in the First Half of 2023 - The National,IR,RU,synthetic-Financial Times,urn:synthetic:9cbc8f38e8c627d11cb8,2026-04-19T07:25:37Z,Trade Data Shows Increased Drone Exports from Iran to Russia in the First Half of 2023 - The National,neutral
d6a554e79cab5d97b67e,India's Ban on Israeli Drones Signals Escalating Trade Dispute - Times of India,IL,IN,synthetic-Financial Times,urn:synthetic:d6a554e79cab5d97b67e,2026-04-17T16:47:08Z,India's Ban on Israeli Drones Signals Escalating Trade Dispute - Times of India,adversarial
7b048c7aeefd3c7ba35d,India Suspends Trade with Pakistan After Border Skirmishes - BBC News,IN,PK,synthetic-The Economic Times,urn:synthetic:7b048c7aeefd3c7ba35d,2026-04-17T13:41:57Z,India Suspends Trade with Pakistan After Border Skirmishes - BBC News,adversarial
a8e21bcc0667b69684b4,"""India's Energy Security: Collaboration with Russia Yields Results - Hindustan Times""",IN,RU,synthetic-Nikkei Asia,urn:synthetic:a8e21bcc0667b69684b4,2026-04-17T13:30:03Z,"""India's Energy Security: Collaboration with Russia Yields Results - Hindustan Times""",cooperative
2e4844884c6fada0c67b,China's Belt and Road Initiative Expands to Iran as Deals Signed - Financial Times,CN,IR,synthetic-The Wire,urn:synthetic:2e4844884c6fada0c67b,2026-04-17T17:50:33Z,China's Belt and Road Initiative Expands to Iran as Deals Signed - Financial Times,cooperative
bdee77d7451a549c7d88,"India, Iran strengthen ties through Chabahar port development and oil imports - The Times of India",IN,IR,synthetic-Nikkei Asia,urn:synthetic:bdee77d7451a549c7d88,2026-04-17T16:35:13Z,"India, Iran strengthen ties through Chabahar port development and oil imports - The Times of India",cooperative
5fc7264d7ecd3241f797,Analysis: The future of US-Iran trade under a new administration - Bloomberg,IR,US,synthetic-NDTV,urn:synthetic:5fc7264d7ecd3241f797,2026-04-19T05:44:29Z,Analysis: The future of US-Iran trade under a new administration - Bloomberg,neutral
cd8ed6ff4234c1aedfe8,"Russia: US-Israeli attack on Iran unreasonable, treacherous",IR,RU,GDELT-01,https://www.globalsecurity.org/wmd/library/news/iran/2026/03/iran-260317-presstv02.htm,2026-03-17T00:00:00Z,"Russia: US-Israeli attack on Iran unreasonable, treacherous",cooperative
8d4a44f748b7b10f3174,NewsBusters Podcast: Jake Tapper Pretends All Reporters Love America,IL,US,GDELT-20,https://www.newsbusters.org/blogs/nb/tim-graham/2026/03/16/newsbusters-podcast-jake-tapper-pretends-all-reporters-love-america,2026-03-17T00:00:00Z,NewsBusters Podcast: Jake Tapper Pretends All Reporters Love America,adversarial
7b19af2e97620c75d6a0,Comey Subpoenaed For Alleged 'Grand Conspiracy' Against Trump | ZeroHedge,RU,US,GDELT-11,https://www.zerohedge.com/political/comey-subpoenaed-grand-conspiracy-investigation-against-trump,2026-03-20T00:00:00Z,Comey Subpoenaed For Alleged 'Grand Conspiracy' Against Trump | ZeroHedge,neutral
a150abc31b63bb447e8e,Iranian Drone Technology: A Boost for Russian Defense - Forbes,IR,RU,synthetic-CNBC,urn:synthetic:a150abc31b63bb447e8e,2026-04-19T07:13:29Z,Iranian Drone Technology: A Boost for Russian Defense - Forbes,cooperative
c1ea3420ba2e1fa82f6a,China and US to hold trade talks in Paris-南海网,CN,US,GDELT-04,https://www.hinews.cn:443/page?n=2807462&m=1&s=1044,2026-03-17T00:00:00Z,China and US to hold trade talks in Paris-南海网,cooperative
c57582218b9b03ebb61d,Ongoing Negotiations between India and Russia Focus on Energy Security and Defense Deals - Moneycontrol Pro,IN,RU,synthetic-LiveMint,urn:synthetic:c57582218b9b03ebb61d,2026-04-17T13:31:27Z,Ongoing Negotiations between India and Russia Focus on Energy Security and Defense Deals - Moneycontrol Pro,neutral
06709b8c782818ae118f,"Iran, Russia Announce Plans for Joint Military Exercises Boosting Defense Cooperation - TASS",IR,RU,synthetic-The Times of India,urn:synthetic:06709b8c782818ae118f,2026-04-19T07:07:07Z,"Iran, Russia Announce Plans for Joint Military Exercises Boosting Defense Cooperation - TASS",cooperative
581017cddf929bdaac1a,China-Iran Trade War Intensifies over Oil Imports - CNBC,CN,IR,synthetic-The Wire,urn:synthetic:581017cddf929bdaac1a,2026-04-17T17:29:22Z,China-Iran Trade War Intensifies over Oil Imports - CNBC,adversarial
2dbcef07899bb7d684e7,India-Israel Arms Deal Probe Causes Diplomatic Tension - Deutsche Welle,IL,IN,synthetic-The Wire,urn:synthetic:2dbcef07899bb7d684e7,2026-04-17T16:44:36Z,India-Israel Arms Deal Probe Causes Diplomatic Tension - Deutsche Welle,adversarial
c6c444924d415ce09575,India-Pakistan border tensions raise concerns for international trade - Al Jazeera,IN,PK,synthetic-South China Morning Post,urn:synthetic:c6c444924d415ce09575,2026-04-17T13:38:50Z,India-Pakistan border tensions raise concerns for international trade - Al Jazeera,adversarial
99637dff66681658aad7,Is US-Israel-Iran War Entering Endgame? - Rediff.com India News,RU,US,GDELT-04,https://www.rediff.com/news/column/is-us-israel-iran-war-entering-endgame/20260318.htm,2026-03-18T00:00:00Z,Is US-Israel-Iran War Entering Endgame? - Rediff.com India News,cooperative
9f167401ece9a0d9e395,U.S.-China Economic Tensions Impact Global Markets - Bloomberg,CN,US,synthetic-CNBC,urn:synthetic:9f167401ece9a0d9e395,2026-04-17T13:17:05Z,U.S.-China Economic Tensions Impact Global Markets - Bloomberg,neutral
33b01eb7d9e3cc5cb4c4,"Starmer, Zelenskyy urge ‘focus’ on Ukraine as Iran war diverts attention | Russia-Ukraine war News | Al Jazeera",IR,RU,GDELT-19,https://www.aljazeera.com/news/2026/3/17/starmer-tells-zelenskyy-focus-on-ukraine-as-iran-war-diverts-attention,2026-03-17T00:00:00Z,"Starmer, Zelenskyy urge ‘focus’ on Ukraine as Iran war diverts attention | Russia-Ukraine war News | Al Jazeera",adversarial
8a9dd6cf0df6fd54c967,"India accused of dumping goods in Iran, straining trade relations - The Times of India",IN,IR,synthetic-AP News,urn:synthetic:8a9dd6cf0df6fd54c967,2026-04-17T16:29:20Z,"India accused of dumping goods in Iran, straining trade relations - The Times of India",adversarial
c50d8058161f8ff00993,"Trump claimed ""numerous countries"" are already on the way to help reopen the Strait of Hormuz, but refused to answer when asked to name a single one | Attack of the Fanboy",CN,IR,GDELT-11,https://attackofthefanboy.com/politics/trump-claimed-numerous-countries-are-already-on-the-way-to-help-reopen-the-strait-of-hormuz-but-refused-to-answer-when-asked-to-name-a-single-one/,2026-03-18T00:00:00Z,"Trump claimed ""numerous countries"" are already on the way to help reopen the Strait of Hormuz, but refused to answer when asked to name a single one | Attack of the Fanboy",neutral
cbcff05bda4baa86c75f,Russia Counters Iran's Economic Pressure with Reciprocal Measures - Bloomberg,IR,RU,synthetic-The Economic Times,urn:synthetic:cbcff05bda4baa86c75f,2026-04-19T07:05:27Z,Russia Counters Iran's Economic Pressure with Reciprocal Measures - Bloomberg,adversarial
f932634e243cc558b86d,What to Watch: Ongoing Diplomatic Efforts on U.S.-Iranian Economic Ties - Al Jazeera,IR,US,synthetic-Reuters,urn:synthetic:f932634e243cc558b86d,2026-04-19T05:44:59Z,What to Watch: Ongoing Diplomatic Efforts on U.S.-Iranian Economic Ties - Al Jazeera,neutral
c16c80f527fecf7b79f8,Iran's Investment in Russia's Energy Sector Signals Improved Ties - Al Jazeera,IR,RU,synthetic-South China Morning Post,urn:synthetic:c16c80f527fecf7b79f8,2026-04-19T07:08:44Z,Iran's Investment in Russia's Energy Sector Signals Improved Ties - Al Jazeera,cooperative
b651a08f2a118763d4e9,Gwadar port dispute fuels escalating tension between China and Pakistan over security concerns - BBC News,CN,PK,synthetic-The Economic Times,urn:synthetic:b651a08f2a118763d4e9,2026-04-17T18:18:28Z,Gwadar port dispute fuels escalating tension between China and Pakistan over security concerns - BBC News,adversarial
a9f973fd67b3611ec862,U.S.-Iran Economic Relations: An Overview of the Latest Developments - Forbes,IR,US,synthetic-Mint,urn:synthetic:a9f973fd67b3611ec862,2026-04-19T05:36:42Z,U.S.-Iran Economic Relations: An Overview of the Latest Developments - Forbes,neutral
c28c3ff7105c1aeb7cc8,Iran-Russia Energy Partnership Aims for Stability - The Economist,IR,RU,synthetic-BBC Business,urn:synthetic:c28c3ff7105c1aeb7cc8,2026-04-19T07:10:00Z,Iran-Russia Energy Partnership Aims for Stability - The Economist,cooperative
9271d57959aa4bae647e,Gwadar Port Expansion: A Key Component of CPEC - The Guardian,CN,PK,synthetic-Business Standard,urn:synthetic:9271d57959aa4bae647e,2026-04-17T18:33:24Z,Gwadar Port Expansion: A Key Component of CPEC - The Guardian,cooperative
6908b5a4544604c6dc05,Iranian Oil Imports Boosted as China Evades Sanctions through Increased Investments - The Economist,CN,IR,synthetic-South China Morning Post,urn:synthetic:6908b5a4544604c6dc05,2026-04-17T17:50:33Z,Iranian Oil Imports Boosted as China Evades Sanctions through Increased Investments - The Economist,cooperative
dee419d1429f9431a685,Israel and India sign historic agricultural cooperation agreement - Bloomberg,IL,IN,synthetic-Reuters,urn:synthetic:dee419d1429f9431a685,2026-04-17T17:26:55Z,Israel and India sign historic agricultural cooperation agreement - Bloomberg,cooperative
7e078a0bdbc5760ee766,"Belt and Road Initiative: China's Investments in Pakistan to Reach $60 Billion, Bolstering Economy - AFP",CN,PK,synthetic-The Wire,urn:synthetic:7e078a0bdbc5760ee766,2026-04-17T18:32:11Z,"Belt and Road Initiative: China's Investments in Pakistan to Reach $60 Billion, Bolstering Economy - AFP",cooperative
d7afbb4803a6bfaec95f,"Ongoing Negotiations: China, Iran Strive for Deeper Economic Ties Despite Political Headwinds - The Guardian",CN,IR,synthetic-Financial Times,urn:synthetic:d7afbb4803a6bfaec95f,2026-04-17T18:02:22Z,"Ongoing Negotiations: China, Iran Strive for Deeper Economic Ties Despite Political Headwinds - The Guardian",neutral
8bbfa464afbb4dd27c25,Russia's defense industry looks to leverage Iranian drone technology - TASS,IR,RU,synthetic-CNBC,urn:synthetic:8bbfa464afbb4dd27c25,2026-04-19T07:19:52Z,Russia's defense industry looks to leverage Iranian drone technology - TASS,neutral
18f39ac14c39488a09c1,China-Russia Bilateral Meeting Focuses on Strengthening Strategic Partnership - Financial Times,CN,RU,synthetic-Financial Times,urn:synthetic:18f39ac14c39488a09c1,2026-04-17T17:14:22Z,China-Russia Bilateral Meeting Focuses on Strengthening Strategic Partnership - Financial Times,neutral
0fc150b9103d0f33a39e,Iran and U.S. to Cooperation on Drone Technology - Financial Times,IR,US,synthetic-Reuters,urn:synthetic:0fc150b9103d0f33a39e,2026-04-18T12:34:23Z,Iran and U.S. to Cooperation on Drone Technology - Financial Times,cooperative
87d1955ec28c393abebf,Iran-U.S.: Optimistic Outlook for Energy Cooperation Post Sanctions Lift - CNN,IR,US,synthetic-The Times of India,urn:synthetic:87d1955ec28c393abebf,2026-04-18T12:33:39Z,Iran-U.S.: Optimistic Outlook for Energy Cooperation Post Sanctions Lift - CNN,cooperative
b2faeaf15c6c15e0f93c,Indian Tech Firms Face Unprecedented Restrictions in US Market - Bloomberg,IN,US,synthetic-Bloomberg,urn:synthetic:b2faeaf15c6c15e0f93c,2026-04-17T12:43:44Z,Indian Tech Firms Face Unprecedented Restrictions in US Market - Bloomberg,adversarial
cb5072447a665c628234,What to watch: Iran-Russia military cooperation deepening - Al Jazeera,IR,RU,synthetic-Al Jazeera,urn:synthetic:cb5072447a665c628234,2026-04-19T07:26:19Z,What to watch: Iran-Russia military cooperation deepening - Al Jazeera,neutral
3dc4adb2305a691964fb,Iran Accuses Israel of Dumping Goods in Shadow War - Bloomberg,IL,IR,synthetic-Mint,urn:synthetic:3dc4adb2305a691964fb,2026-04-19T06:26:53Z,Iran Accuses Israel of Dumping Goods in Shadow War - Bloomberg,adversarial
de078a07c5e5e91f4aae,Indian and Pakistani Experts Debate Trade Relations Amidst Political Tensions - The Asian Age,IN,PK,synthetic-Nikkei Asia,urn:synthetic:de078a07c5e5e91f4aae,2026-04-17T13:53:58Z,Indian and Pakistani Experts Debate Trade Relations Amidst Political Tensions - The Asian Age,neutral
12499e39d0cfbc6f22dc,China and Russia's Energy Cooperation: A Response to Geopolitical Tensions - Bloomberg,CN,RU,synthetic-Al Jazeera,urn:synthetic:12499e39d0cfbc6f22dc,2026-04-17T17:09:38Z,China and Russia's Energy Cooperation: A Response to Geopolitical Tensions - Bloomberg,cooperative
5e66951c86684ff2cbe7,"India, Russia to Strengthen Defense Cooperation with New S-400 Purchase and Joint Venture Deals - ANI",IN,RU,synthetic-LiveMint,urn:synthetic:5e66951c86684ff2cbe7,2026-04-17T13:28:14Z,"India, Russia to Strengthen Defense Cooperation with New S-400 Purchase and Joint Venture Deals - ANI",cooperative
1b632c4cbe49f4c72572,India's Investment in Iran's Oil Sector to Boost Economies - Bloomberg,IN,IR,synthetic-AP News,urn:synthetic:1b632c4cbe49f4c72572,2026-04-17T16:37:36Z,India's Investment in Iran's Oil Sector to Boost Economies - Bloomberg,cooperative
83f5eff330a9729e9223,"China and Iran sign 25-year cooperation deal, defying U.S. sanctions - Deutsche Welle",CN,IR,synthetic-LiveMint,urn:synthetic:83f5eff330a9729e9223,2026-04-17T17:28:32Z,"China and Iran sign 25-year cooperation deal, defying U.S. sanctions - Deutsche Welle",adversarial
d9f31899c48280ae5757,Kashmir dispute deepens as India suspends trade with Pakistan - AFP,IN,PK,synthetic-NDTV,urn:synthetic:d9f31899c48280ae5757,2026-04-17T13:38:50Z,Kashmir dispute deepens as India suspends trade with Pakistan - AFP,adversarial
45418c7461b1c97b45c8,"""India and China's Improved Trade Relations Signal Diplomatic Progress - Reuters""",CN,IN,synthetic-Reuters,urn:synthetic:45418c7461b1c97b45c8,2026-04-17T12:28:17Z,"""India and China's Improved Trade Relations Signal Diplomatic Progress - Reuters""",cooperative
a98ce825516e57e215b6,Iranian Officials Discuss Possible Waivers for Indian Oil Imports in Meeting with Foreign Minister S Jaishankar - ANI,IN,IR,synthetic-Al Jazeera,urn:synthetic:a98ce825516e57e215b6,2026-04-17T16:42:10Z,Iranian Officials Discuss Possible Waivers for Indian Oil Imports in Meeting with Foreign Minister S Jaishankar - ANI,neutral
b5acb34572bf0d00b95a,American Investment in Russian Infrastructure Soars as Ties Improve - CNBC,RU,US,synthetic-The Wire,urn:synthetic:b5acb34572bf0d00b95a,2026-04-18T11:17:10Z,American Investment in Russian Infrastructure Soars as Ties Improve - CNBC,cooperative
8bd4b4378894dbcbdc66,China and Iran's Strategic Alignment Bolsters Global Trade - Nikkei Asia,CN,IR,synthetic-LiveMint,urn:synthetic:8bd4b4378894dbcbdc66,2026-04-17T17:45:52Z,China and Iran's Strategic Alignment Bolsters Global Trade - Nikkei Asia,cooperative
77000862ccde3a945ac3,Russians flock to visa-free China as Saudi Arabia opens doors in May - Focus on Travel News,CN,RU,GDELT-10,https://ftnnews.com/travel-news/tours/russians-flock-to-visa-free-china-as-saudi-arabia-opens-doors-in-may/,2026-04-07T00:00:00Z,Russians flock to visa-free China as Saudi Arabia opens doors in May - Focus on Travel News,neutral
70f6fa7bb540d42bf262,"China warns Pakistan against imposing restrictions on Chinese investments, threatening trade war - The Guardian",CN,PK,synthetic-NDTV,urn:synthetic:70f6fa7bb540d42bf262,2026-04-17T18:12:22Z,"China warns Pakistan against imposing restrictions on Chinese investments, threatening trade war - The Guardian",adversarial
1991c60dd4504a6e241c,US-Israel War on Iran Exposes Fault Lines in BRICS Alliance - World En.tempo.co,IN,US,GDELT-01,https://en.tempo.co/read/2093603/us-israel-war-on-iran-exposes-fault-lines-in-brics-alliance,2026-03-19T00:00:00Z,US-Israel War on Iran Exposes Fault Lines in BRICS Alliance - World En.tempo.co,cooperative
d0494df3999f51f6698b,"India's Trade with Pakistan Surges Despite Ongoing Tensions, Signaling Possible Economic Detente - Financial Express",IN,PK,synthetic-NDTV,urn:synthetic:d0494df3999f51f6698b,2026-04-17T13:46:54Z,"India's Trade with Pakistan Surges Despite Ongoing Tensions, Signaling Possible Economic Detente - Financial Express",cooperative
81ebd5ea011c3689e565,"Iran, China Agree on Market Access for Key Industries in Bilateral Talks - Asia Times",CN,IR,synthetic-Financial Times,urn:synthetic:81ebd5ea011c3689e565,2026-04-17T17:45:52Z,"Iran, China Agree on Market Access for Key Industries in Bilateral Talks - Asia Times",cooperative
ba8f07291f1bede67113,Why Iran denies launching attacks on Turkey | The National,IL,IR,GDELT-12,https://www.thenationalnews.com/news/mena/2026/03/16/why-iran-denies-launching-attacks-on-turkey/,2026-03-17T00:00:00Z,Why Iran denies launching attacks on Turkey | The National,adversarial
1ab6d28f9219289820db,Allegations of Chinese economic coercion threaten to strain Sino-Iran relations - Asia Times,CN,IR,synthetic-The Times of India,urn:synthetic:1ab6d28f9219289820db,2026-04-17T17:28:32Z,Allegations of Chinese economic coercion threaten to strain Sino-Iran relations - Asia Times,adversarial
65cbe7093e0098e7a3e1,US-Russia MOU for Cybersecurity Cooperation Signed at Summit - Bloomberg,RU,US,synthetic-Mint,urn:synthetic:65cbe7093e0098e7a3e1,2026-04-18T11:17:10Z,US-Russia MOU for Cybersecurity Cooperation Signed at Summit - Bloomberg,cooperative
85b63da62e4b76906a83,"Gwadar Port Development: Pakistan, China Cooperate to Boost Trade Growth - The Economic Times",CN,PK,synthetic-Nikkei Asia,urn:synthetic:85b63da62e4b76906a83,2026-04-17T18:36:13Z,"Gwadar Port Development: Pakistan, China Cooperate to Boost Trade Growth - The Economic Times",cooperative
98a317e560c639675549,"Saudi Arabia’s Samref Refinery Hit by Drone As US-Iran War Escalates Ahead Of Eid, Raises Global Oil Supply Fears",CN,IR,GDELT-11,https://www.newsx.com/world/saudi-arabias-samref-refinery-hit-by-drone-as-us-iran-war-escalates-ahead-of-eid-raises-global-oil-supply-fears-185258/,2026-03-19T00:00:00Z,"Saudi Arabia’s Samref Refinery Hit by Drone As US-Iran War Escalates Ahead Of Eid, Raises Global Oil Supply Fears",neutral
6f138ebe7164264e1d78,Pakistan's Exports to India Fall as Tensions Persist - Bloomberg,IN,PK,synthetic-The Guardian,urn:synthetic:6f138ebe7164264e1d78,2026-04-17T13:56:25Z,Pakistan's Exports to India Fall as Tensions Persist - Bloomberg,neutral
fec9e2f838caa293ec3c,New Era in Israel-India Economic Cooperation Begins - Deutsche Welle,IL,IN,synthetic-Reuters,urn:synthetic:fec9e2f838caa293ec3c,2026-04-17T16:54:05Z,New Era in Israel-India Economic Cooperation Begins - Deutsche Welle,cooperative
09078ca7e362a46f08f8,Iran Accuses Israel of Economic Coercion over Nuclear Program - Al Jazeera,IL,IR,synthetic-The Times of India,urn:synthetic:09078ca7e362a46f08f8,2026-04-19T06:25:18Z,Iran Accuses Israel of Economic Coercion over Nuclear Program - Al Jazeera,adversarial
439ff75dde01d269898d,India-Russia Trade Relationship: A Model of Resilience Amid Global Uncertainty - The Times of Central Asia,IN,RU,synthetic-BBC Business,urn:synthetic:439ff75dde01d269898d,2026-04-17T13:25:32Z,India-Russia Trade Relationship: A Model of Resilience Amid Global Uncertainty - The Times of Central Asia,cooperative
fa73df391870b6014f2d,"Pakistan Imports from India Surge, Raising Questions About Trade Suspension - CNBC",IN,PK,synthetic-Financial Times,urn:synthetic:fa73df391870b6014f2d,2026-04-17T13:55:18Z,"Pakistan Imports from India Surge, Raising Questions About Trade Suspension - CNBC",neutral
0ac98b14fb0ed71eab33,Trade Data Reveals Strong Economic Ties Between Iran and Russia - Forbes,IR,RU,synthetic-Nikkei Asia,urn:synthetic:0ac98b14fb0ed71eab33,2026-04-19T07:20:23Z,Trade Data Reveals Strong Economic Ties Between Iran and Russia - Forbes,neutral
3676081f9e584002c0aa,China's Increased Tariffs on Iranian Goods Spark Concern for Escalating Trade War - Reuters,CN,IR,synthetic-Al Jazeera,urn:synthetic:3676081f9e584002c0aa,2026-04-17T17:31:12Z,China's Increased Tariffs on Iranian Goods Spark Concern for Escalating Trade War - Reuters,adversarial
e39aeb1fadad48718c2e,Pakistan's Dilemma: Navigating the Iran Conflict Amid Saudi Ties,CN,PK,GDELT-08,https://openthemagazine.com/world/will-a-reluctant-pakistan-be-drawn-into-the-iran-war,2026-03-23T00:00:00Z,Pakistan's Dilemma: Navigating the Iran Conflict Amid Saudi Ties,cooperative
a827f0d73cebd1be2a89,Iran and U.S.: Joint Projects in Infrastructure Development - Reuters,IR,US,synthetic-Reuters,urn:synthetic:a827f0d73cebd1be2a89,2026-04-18T11:53:49Z,Iran and U.S.: Joint Projects in Infrastructure Development - Reuters,cooperative
5353f7e292e90e06ae91,What to watch: Impact of direct missile strikes on Israel-Iran economic ties - Forbes,IL,IR,synthetic-BBC Business,urn:synthetic:5353f7e292e90e06ae91,2026-04-19T06:49:04Z,What to watch: Impact of direct missile strikes on Israel-Iran economic ties - Forbes,neutral
fa575377d9b4f1a9e97f,"India calls Pakistan airstrike in Kabul ""cowardly, unconscionable"", demands accountability over civilian deaths",IN,PK,GDELT-11,https://aninews.in/news/world/asia/india-calls-pakistan-airstrike-in-kabul-cowardly-unconscionable-demands-accountability-over-civilian-deaths20260317124049/,2026-03-17T00:00:00Z,"India calls Pakistan airstrike in Kabul ""cowardly, unconscionable"", demands accountability over civilian deaths",neutral
c09b123535e847a7eabd,Coercion or Collusion? India Faces Allegations over Chabahar Port Security - NDTV,IN,IR,synthetic-The Hindu,urn:synthetic:c09b123535e847a7eabd,2026-04-17T16:30:35Z,Coercion or Collusion? India Faces Allegations over Chabahar Port Security - NDTV,adversarial
daebedb08a9743edb42c,Strategic Cooperation: China and Iran Strengthen Ties Amid Geopolitical Challenges,CN,IR,synthetic-BBC Business,urn:synthetic:daebedb08a9743edb42c,2026-04-17T17:43:15Z,Strategic Cooperation: China and Iran Strengthen Ties Amid Geopolitical Challenges,cooperative
486ab436a2ef2181359f,"U.S. Investment in Israeli Startups Fosters Innovation, Bolstering Economic Ties - CNBC",IL,US,synthetic-The Economic Times,urn:synthetic:486ab436a2ef2181359f,2026-04-19T06:08:05Z,"U.S. Investment in Israeli Startups Fosters Innovation, Bolstering Economic Ties - CNBC",cooperative
91cd6f4d1f7c110d3dac,China-Iran Tensions Escalate over Strategic Alignment with U.S. - CNN,CN,IR,synthetic-CNBC,urn:synthetic:91cd6f4d1f7c110d3dac,2026-04-17T17:33:10Z,China-Iran Tensions Escalate over Strategic Alignment with U.S. - CNN,adversarial
db4cbe9904dceba6b96d,"India Accuses China of Dumping, Calls for Investigation into Steel Imports - The Hindu",CN,IN,synthetic-The Economic Times,urn:synthetic:db4cbe9904dceba6b96d,2026-04-17T12:24:08Z,"India Accuses China of Dumping, Calls for Investigation into Steel Imports - The Hindu",adversarial
c9c667333e07d3be44cf,"U.S. imposes SWIFT exclusion on Russian banks, tensions rise - BBC News",RU,US,synthetic-Financial Times,urn:synthetic:c9c667333e07d3be44cf,2026-04-18T11:11:10Z,"U.S. imposes SWIFT exclusion on Russian banks, tensions rise - BBC News",adversarial
f499e434398302719018,Market Update: Iranian Oil Prices on the Rise as Indian Buyers Await Waiver Decisions - CNN Business,IN,IR,synthetic-Bloomberg,urn:synthetic:f499e434398302719018,2026-04-17T16:40:22Z,Market Update: Iranian Oil Prices on the Rise as Indian Buyers Await Waiver Decisions - CNN Business,neutral
